Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Temperature,Humidity,Air Pressure,CO2 Emissions,NOx Emissions,NOx_AQI,AQI_Category
Bus,Petrol,4.178091075,16,38.99692731,4.838265919,982.6952208,240.8924771,1.208574079,104.7568069,Unhealthy for Sensitive Groups
Truck,Diesel,5.215961735,17,38.73417915,89.75605434,1015.705021,311.5840955,0.405870154,38.28963717,Good
Bus,Petrol,4.21958704,5,2.449049191,69.04791922,1014.925281,412.4995876,1.970260527,119.1670911,Unhealthy for Sensitive Groups
Motorcycle,Electric,3.755204737,26,-4.882448484,40.47046861,973.1985426,158.3923503,0.539137219,300,Very Unhealthy
Motorcycle,Petrol,1.287108793,20,19.5171619,18.71784487,967.6856861,398.4601043,1.73196621,114.6588202,Unhealthy for Sensitive Groups
Bus,Electric,2.712122176,7,10.9991304,31.04822113,977.6790799,450.4964795,1.917455699,118.1680808,Unhealthy for Sensitive Groups
Car,Electric,2.179052312,27,28.08433565,52.98736988,1028.689198,418.3026258,0.633478717,60.95751551,Moderate
Bus,Hybrid,2.068746146,26,16.39918626,65.68509437,974.1869801,330.0859946,1.48797721,110.0428121,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,5.859654885,1,15.5293403,69.1472425,1020.178072,414.4966275,0.252710642,23.8406266,Good
Car,Petrol,2.844108168,0,22.32299341,44.72937117,1036.999961,444.8759233,1.50874609,110.4357368,Unhealthy for Sensitive Groups
Car,Electric,5.438642087,15,-3.679077758,37.39740934,989.1622344,299.7950494,1.020239817,101.1937263,Unhealthy for Sensitive Groups
Bus,Hybrid,4.081920855,6,23.85808648,76.8317491,950.6994039,414.5726279,0.324076082,30.57321528,Good
Truck,Diesel,4.933018778,21,14.42598503,92.54134373,964.1957737,239.5068599,1.799818698,115.9425159,Unhealthy for Sensitive Groups
Motorcycle,Electric,3.413712884,23,31.00735328,91.44650107,981.1896867,285.1153175,1.38983269,108.1860239,Unhealthy for Sensitive Groups
Bus,Diesel,3.7999002,10,-3.064658315,55.16207712,968.9954226,73.67540263,0.420321984,39.65301736,Good
Motorcycle,Petrol,3.361092008,14,5.037352456,7.902031759,978.95136,447.5705304,1.112333688,102.9360427,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,1.815263537,12,37.5123187,7.328981159,1004.404198,113.1668418,0.719156569,70.08406931,Moderate
Car,Electric,4.556750999,29,17.65364396,40.27556947,952.10811,174.288316,1.450070667,109.3256613,Unhealthy for Sensitive Groups
Truck,Electric,2.260016285,23,36.46504999,73.28535149,956.4281492,192.8583388,1.292178162,106.3385058,Unhealthy for Sensitive Groups
Truck,Hybrid,0.926443025,1,24.45175516,49.73440348,1035.573934,102.1553304,0.460134807,43.40894406,Good
Truck,Petrol,4.156455939,13,36.32156825,62.73623042,1002.231974,464.789046,0.560013355,53.13185738,Moderate
Bus,Electric,1.720975533,23,5.891314218,84.3319065,1043.553111,486.515147,1.438633855,109.1092891,Unhealthy for Sensitive Groups
Bus,Diesel,5.690384639,5,-5.473312082,4.033558369,950.3275609,439.3385786,1.382807718,108.053119,Unhealthy for Sensitive Groups
Truck,Electric,5.7604286,8,30.11208824,92.38165834,950.015119,205.8642377,0.69326363,67.32590841,Moderate
Motorcycle,Hybrid,5.557294829,27,30.22343762,33.08973904,1023.95966,74.8566248,1.008658096,300,Very Unhealthy
Car,Electric,2.724825241,6,20.94133973,4.678735748,997.625272,132.3011615,0.987671343,98.68673002,Moderate
Motorcycle,Hybrid,0.880374406,17,18.97851016,83.54285361,1041.379835,397.4449615,0.336440306,31.73965151,Good
Bus,Petrol,5.627256525,23,35.74540853,93.4154026,1028.658396,178.6884053,1.280009696,106.1082915,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,3.026557571,8,-1.175076649,76.86220119,1000.396266,451.6723708,0.602430746,57.65023164,Moderate
Car,Petrol,5.826605059,22,20.82689857,80.45154432,997.8524002,425.8084261,0.973803512,97.20950454,Moderate
Motorcycle,Petrol,5.810823881,3,-7.511469459,87.13083536,1031.118043,156.6253714,0.236345491,22.29674443,Good
Truck,Hybrid,5.235649168,8,-2.956753162,52.23635314,1030.370637,362.0545513,1.266680677,105.8561209,Unhealthy for Sensitive Groups
Truck,Electric,2.331134239,3,11.86361742,68.04628798,977.694481,249.0326067,1.69523809,113.9639639,Unhealthy for Sensitive Groups
Truck,Petrol,2.802508189,11,31.06036847,28.64515819,1017.463686,146.7262145,1.182226604,104.2583412,Unhealthy for Sensitive Groups
Car,Electric,5.225910692,3,26.65663454,24.97005149,1014.320225,315.5505923,1.233935367,105.2366151,Unhealthy for Sensitive Groups
Car,Diesel,2.447994427,24,38.70321955,60.89426466,1035.60845,426.8118903,1.379284301,107.9864597,Unhealthy for Sensitive Groups
Motorcycle,Electric,1.681362283,29,-7.757567577,73.46077663,1036.857957,467.0569662,0.473039805,44.6263967,Good
Car,Diesel,3.695366565,23,9.067610941,39.71405578,976.8280642,76.42805772,0.230701469,21.76428953,Good
Bus,Petrol,5.668004826,19,-2.060459921,40.02910804,1037.974245,238.4307089,1.722599395,114.4816102,Unhealthy for Sensitive Groups
Motorcycle,Diesel,4.419354943,13,-8.151935798,95.4233568,1042.457112,321.9896034,1.70855488,114.2159031,Unhealthy for Sensitive Groups
Bus,Electric,3.764318084,23,3.219877815,51.84603938,960.9636666,202.0959619,1.134821945,103.3614963,Unhealthy for Sensitive Groups
Motorcycle,Diesel,1.305317768,23,2.223592209,98.62842758,1007.374616,192.9485583,0.474433438,44.75787151,Good
Car,Hybrid,3.998037579,6,11.00138592,86.28426667,993.6463681,397.3701354,1.652764232,113.1604044,Unhealthy for Sensitive Groups
Car,Hybrid,5.948280021,25,-2.995939605,63.96576506,990.1984703,402.1284614,0.518465466,48.91183642,Good
Car,Electric,1.528436879,12,14.42837896,0.913559293,1020.482939,378.0145635,1.735739439,114.7302056,Unhealthy for Sensitive Groups
Motorcycle,Petrol,3.495314192,21,36.00491637,29.59251617,962.956836,454.3363059,0.905159603,89.89743597,Moderate
Truck,Hybrid,5.362339974,7,27.40944658,41.76437844,1031.994581,272.6186042,0.209230054,19.73868434,Good
Bus,Petrol,4.651996812,22,32.10886647,65.28149097,952.6599428,404.5153118,1.652060359,113.1470879,Unhealthy for Sensitive Groups
Motorcycle,Petrol,4.424481853,4,30.23642967,39.55230731,1007.830086,55.04520309,1.165191885,103.9360627,Unhealthy for Sensitive Groups
Motorcycle,Petrol,4.452917237,11,9.481316822,82.7823885,972.5359999,494.3433121,0.704880408,68.56334781,Moderate
Bus,Electric,2.669353986,12,25.44805181,66.29052715,1016.746892,463.654995,0.960570787,95.79993166,Moderate
Truck,Diesel,2.32667759,28,27.71281197,34.71600853,1002.543189,428.6070242,1.78377972,115.6390758,Unhealthy for Sensitive Groups
Motorcycle,Electric,5.008678008,19,0.282405285,78.44340473,1049.975223,314.494999,0.485996194,45.84869755,Good
Car,Diesel,5.012589652,13,33.01311833,30.30903144,1036.232254,294.8694488,0.297199432,28.03768226,Good
Bus,Diesel,5.308776057,27,12.88736993,6.278660724,983.6632742,117.5585778,1.591101165,111.9938058,Unhealthy for Sensitive Groups
Truck,Hybrid,5.548850873,17,-9.182013025,17.25562864,1002.848243,74.28344667,1.281201011,106.1308299,Unhealthy for Sensitive Groups
Motorcycle,Diesel,3.458980474,26,22.16920543,0.274049277,981.7812051,165.1445698,1.752941963,115.0556588,Unhealthy for Sensitive Groups
Car,Electric,3.407884732,23,23.8381546,83.23502802,1022.879349,117.9407563,0.695474404,67.5614039,Moderate
Truck,Hybrid,4.951134931,24,17.58811483,62.71084959,992.2413137,302.3694719,1.166378739,103.9585167,Unhealthy for Sensitive Groups
Bus,Diesel,4.17981244,19,0.620765042,57.05693108,961.5437763,199.6473185,0.180600101,17.03774538,Good
Truck,Hybrid,4.450227762,3,14.11390137,66.20482546,1016.080388,224.5357912,1.708687621,114.2184145,Unhealthy for Sensitive Groups
Motorcycle,Petrol,4.938121881,20,10.00637251,65.3598325,951.1065048,61.87632077,0.463248963,43.70273236,Good
Car,Diesel,5.428027777,17,38.73430369,56.54999409,979.7290077,296.8779505,0.317775725,29.97884198,Good
Bus,Hybrid,2.557574816,6,31.23392174,84.24100457,1040.714307,345.2740863,1.020649278,101.2014728,Unhealthy for Sensitive Groups
Bus,Electric,2.753031354,14,28.09498025,44.094701,959.4174311,200.4823139,1.51533607,110.5604121,Unhealthy for Sensitive Groups
Motorcycle,Petrol,1.288706087,20,-0.94631485,80.48094471,1000.442574,109.0638421,0.498558123,47.03378519,Good
Bus,Electric,3.807056733,5,6.552000871,78.66336847,1029.508849,366.6773715,0.543597226,51.38318277,Moderate
Motorcycle,Hybrid,0.986899824,15,8.985591778,19.95048359,1040.450212,108.0420628,0.699628801,68.0039375,Moderate
Bus,Hybrid,3.221109694,19,14.63137662,45.37633796,1005.98383,417.5853737,1.641074251,112.9392426,Unhealthy for Sensitive Groups
Truck,Diesel,3.6217521,23,-8.488774397,83.4932224,965.3181401,295.710095,1.519973349,110.6481444,Unhealthy for Sensitive Groups
Truck,Electric,2.290014511,7,19.6504614,83.08551919,1044.085742,156.849861,0.612724167,58.74670475,Moderate
Bus,Diesel,3.872332955,27,7.892827199,2.400656221,1024.925885,454.4280671,0.584753761,55.76724845,Moderate
Bus,Electric,0.9586013,20,18.08385727,22.30501224,989.5670358,113.7975361,1.822230758,116.3665279,Unhealthy for Sensitive Groups
Truck,Petrol,0.994210581,15,-9.551080787,42.38743967,977.6980741,320.5326453,1.268152021,105.8839572,Unhealthy for Sensitive Groups
Car,Hybrid,5.077522915,27,6.07165695,4.715435333,954.7716489,327.8800813,0.527465134,49.7608617,Good
Bus,Diesel,2.672991335,21,28.4333028,26.06246229,969.1431166,66.78832708,0.366728021,34.59698311,Good
Bus,Electric,1.460714666,15,15.05407763,25.82998389,1027.767706,324.3713391,0.225693396,21.29182981,Good
Car,Petrol,3.515664952,2,29.44436642,21.4568382,960.8627632,362.397463,0.568067618,53.98981148,Moderate
Bus,Hybrid,4.803966476,16,24.94801963,39.66589787,962.9412535,459.5595514,1.468057911,109.6659605,Unhealthy for Sensitive Groups
Truck,Petrol,1.922269343,8,32.74602876,81.30107739,969.5932702,369.0204744,0.806146642,79.35040317,Moderate
Car,Electric,4.039030474,24,-9.627820572,24.41136412,989.534173,267.9938152,1.933549755,118.4725629,Unhealthy for Sensitive Groups
Bus,Petrol,1.243806818,2,3.066274592,58.2067312,968.9071146,433.9850082,0.716089249,69.75733305,Moderate
Car,Hybrid,1.06874495,19,17.44008633,55.75780603,1040.43035,209.2035279,0.385381734,36.35676736,Good
Truck,Hybrid,3.563044084,28,37.05090383,81.79240829,975.7655349,434.9817175,0.435528376,41.08758264,Good
Car,Hybrid,3.611302632,6,23.98950901,39.39994055,1041.948761,429.7866583,1.028062147,101.3417163,Unhealthy for Sensitive Groups
Car,Petrol,4.114635488,17,12.82943931,22.35686181,1048.494302,321.6468554,1.881170439,117.4816029,Unhealthy for Sensitive Groups
Truck,Diesel,4.575674935,11,-3.492933475,89.1520649,1025.480336,205.0804962,1.810531971,116.1451995,Unhealthy for Sensitive Groups
Bus,Diesel,5.874430813,18,14.66076774,83.29470631,950.743706,316.0424278,0.44830083,42.29253113,Good
Car,Diesel,3.484761811,15,12.05434862,62.15036796,974.0020118,457.6541318,1.533518466,110.9044034,Unhealthy for Sensitive Groups
Truck,Petrol,2.479373659,21,28.92216373,9.323937612,976.7333414,336.4427948,1.529520557,110.8287673,Unhealthy for Sensitive Groups
Car,Petrol,4.934968213,26,10.66743202,1.611782921,1004.275459,428.0057795,0.414074038,39.06358849,Good
Motorcycle,Diesel,2.208327707,23,5.941903742,18.26246211,965.8393703,205.0817488,0.6665723,64.48270152,Moderate
Truck,Petrol,3.082651388,16,-5.514015877,19.66385584,957.7215153,181.5395174,0.244473354,23.06352396,Good
Motorcycle,Electric,1.207973183,19,-7.674946804,13.62474175,967.6357742,165.1311207,0.242232481,22.85212085,Good
Motorcycle,Petrol,0.931823866,14,11.95672138,26.21813713,982.7351966,271.0627174,0.93999957,93.60864985,Moderate
Truck,Petrol,5.805771756,0,7.343098975,33.78885613,954.920997,244.3892263,1.019646601,101.1825033,Unhealthy for Sensitive Groups
Truck,Hybrid,5.147096627,1,17.76620848,75.44383997,969.5364233,434.3994128,0.162215286,15.30332887,Good
Motorcycle,Electric,4.419065872,7,25.59642186,70.95221386,966.7519966,100.6709958,1.935834771,118.515793,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,2.926555311,21,-7.999659321,10.43793217,1027.235933,299.3211067,1.023988618,101.2646495,Unhealthy for Sensitive Groups
Car,Petrol,1.701130464,24,14.81085549,97.71069735,966.9574002,231.5329374,1.59689636,112.1034446,Unhealthy for Sensitive Groups
Motorcycle,Electric,1.613472622,1,33.09859471,75.21392542,1029.153953,471.9064341,1.306371207,106.6070228,Unhealthy for Sensitive Groups
Car,Diesel,2.10126307,18,12.75832931,16.34332594,1000.818215,404.7752611,1.276693539,106.0455534,Unhealthy for Sensitive Groups
Truck,Petrol,3.655978656,8,16.06211055,12.44965709,1025.785418,245.0079617,0.675952597,65.48190707,Moderate
Motorcycle,Petrol,4.515898798,8,14.33959204,8.754688626,995.0356906,338.2760626,1.785512607,115.6718601,Unhealthy for Sensitive Groups
Truck,Diesel,4.233026359,12,9.489645924,73.17886667,1040.105517,385.5160446,0.669501671,64.79474322,Moderate
Bus,Hybrid,2.255656264,5,-4.494023804,23.62865605,977.6518682,82.01368031,1.907867791,117.9866879,Unhealthy for Sensitive Groups
Truck,Electric,5.765299459,29,-3.682189216,7.296799518,1026.680685,353.1738842,0.174889435,16.4990033,Good
Car,Electric,4.637063967,14,-1.045537913,42.18276094,966.3420013,112.7704002,0.317928319,29.99323764,Good
Car,Hybrid,3.682641073,18,29.62823204,70.86984314,1038.264444,135.0265546,1.480477206,109.9009201,Unhealthy for Sensitive Groups
Motorcycle,Electric,3.98094788,20,3.766615028,30.45564158,952.8440897,257.5452055,1.256525288,105.6639919,Unhealthy for Sensitive Groups
Bus,Hybrid,2.981920325,14,37.40618909,48.26455724,995.7436123,490.7536924,1.462422032,109.5593357,Unhealthy for Sensitive Groups
Bus,Electric,2.088201145,17,30.50850833,19.26749682,992.1258279,478.4707691,1.319068637,106.8472445,Unhealthy for Sensitive Groups
Car,Electric,2.651057929,6,24.22703341,42.91485209,1012.379069,456.0218467,1.101687669,102.7346316,Unhealthy for Sensitive Groups
Truck,Petrol,4.740799774,25,26.01968147,35.89422314,994.093336,65.44812072,0.159256368,15.02418566,Good
Motorcycle,Petrol,0.874846141,10,-7.618389566,43.39184152,1008.897867,433.7762723,1.636933988,112.8609133,Unhealthy for Sensitive Groups
Truck,Petrol,1.403577731,7,18.41946835,46.57115988,1036.170295,399.274678,1.069280551,102.1215239,Unhealthy for Sensitive Groups
Motorcycle,Diesel,1.039213739,5,37.0528455,9.229884171,964.2028525,274.4514709,0.301048626,28.40081377,Good
Car,Petrol,1.011789772,7,-8.04449083,9.336835227,974.4147319,196.4417204,0.465727299,43.93653764,Good
Motorcycle,Diesel,5.248395037,1,4.550825926,26.06105839,1030.281992,390.0147991,1.357805851,107.5801107,Unhealthy for Sensitive Groups
Car,Hybrid,4.459020869,18,-7.424425393,11.57583541,972.8063975,98.16306345,0.24632454,23.23816415,Good
Truck,Petrol,3.265703911,15,18.48707889,25.27843136,1040.5654,342.6995165,1.752015257,115.0381265,Unhealthy for Sensitive Groups
Truck,Electric,1.308737635,6,-4.189968641,2.454398358,1004.081135,352.344013,1.602397809,112.2075261,Unhealthy for Sensitive Groups
Motorcycle,Diesel,3.356402551,9,13.96250781,35.07394108,958.186433,299.1630872,0.682007852,66.12692337,Moderate
Car,Petrol,3.262053208,11,25.99747184,21.34101995,952.0660267,445.0012236,1.778672093,115.542445,Unhealthy for Sensitive Groups
Truck,Hybrid,1.700649724,16,-1.778073253,89.21463499,1026.290458,198.4369622,1.781834841,115.6022808,Unhealthy for Sensitive Groups
Car,Electric,3.056028576,6,27.76822185,85.81575948,1035.635083,265.1725517,1.691900349,113.9008174,Unhealthy for Sensitive Groups
Motorcycle,Diesel,2.872224619,21,-6.989776903,30.04188399,973.9864599,391.3980656,0.684545372,66.39722441,Moderate
Truck,Petrol,4.00242051,7,-2.518775987,47.54851145,974.0779904,372.50912,1.346138388,107.3593749,Unhealthy for Sensitive Groups
Motorcycle,Electric,4.102486985,6,4.005518159,95.57921054,1045.41021,303.1071311,0.957703501,95.49450337,Moderate
Bus,Petrol,1.035580851,3,29.80495337,52.40963736,1015.618714,172.460711,1.123878306,103.1544544,Unhealthy for Sensitive Groups
Truck,Hybrid,2.747985596,2,32.50684446,84.84332704,966.7614112,182.4127407,0.878410701,87.04809641,Moderate
Motorcycle,Electric,4.054471562,18,1.018990718,82.63747768,994.8586941,383.5423685,0.107577386,10.14881,Good
Motorcycle,Petrol,3.416308545,14,-5.210808724,94.12889721,1041.043612,52.58481322,0.118952652,11.2219483,Good
Bus,Electric,5.253747174,3,32.39768912,30.57006432,1012.11742,343.7304881,1.568412479,111.5645604,Unhealthy for Sensitive Groups
Bus,Petrol,4.225206884,24,22.46837188,4.344567625,990.74696,161.7229962,1.898129263,117.8024455,Unhealthy for Sensitive Groups
Car,Electric,1.647259021,8,-2.10722818,10.39537337,965.10335,352.8475015,0.536250955,300,Very Unhealthy
Motorcycle,Electric,1.166957486,12,17.88583926,57.12975189,1022.600184,134.1220493,1.134209066,103.3499012,Unhealthy for Sensitive Groups
Bus,Petrol,4.140580247,17,33.61857164,53.02779722,977.6362889,219.3975228,0.6814767,66.07034413,Moderate
Car,Diesel,0.937858815,20,-6.524252897,29.84530332,1006.591071,389.2172963,1.00733478,300,Very Unhealthy
Motorcycle,Diesel,3.846033023,15,-5.813938318,24.87132974,1010.01402,389.8405167,0.32448416,30.61171321,Good
Truck,Diesel,5.689197255,0,3.680388033,70.93814296,1005.544948,144.3604193,1.478274042,109.8592386,Unhealthy for Sensitive Groups
Car,Electric,3.792465725,3,22.61311628,34.0502872,974.6492792,219.3267022,1.080879938,102.3409718,Unhealthy for Sensitive Groups
Truck,Petrol,2.818483616,17,-1.099574526,60.39517859,1020.827459,276.1276674,0.686575654,66.61349358,Moderate
Motorcycle,Petrol,4.145098736,7,30.81836022,71.22935865,1006.605001,314.311562,1.360780416,107.6363862,Unhealthy for Sensitive Groups
Car,Diesel,3.182915031,19,27.52150884,43.04653773,990.368293,384.095442,1.071363333,102.1609279,Unhealthy for Sensitive Groups
Truck,Diesel,3.637207304,15,18.05024268,19.34062655,955.2130853,60.63659732,0.868138051,85.95383587,Moderate
Bus,Electric,5.695617006,20,-4.196614781,86.07801611,983.1263796,101.8957646,1.113071455,102.9500005,Unhealthy for Sensitive Groups
Truck,Electric,2.807733717,10,39.41099142,9.353094925,985.2447508,120.9753052,1.911986778,118.0646147,Unhealthy for Sensitive Groups
Truck,Diesel,5.798190932,19,14.50168148,82.94706829,1029.116337,135.7982362,0.231633391,21.8522067,Good
Car,Hybrid,5.507823338,20,12.60365739,83.66795761,1001.344707,63.62302504,1.855560627,116.9970929,Unhealthy for Sensitive Groups
Car,Petrol,1.818113901,20,39.77845398,57.09992652,1043.211886,464.2120755,0.340033042,32.07858887,Good
Motorcycle,Hybrid,1.160678765,20,33.19341317,62.94760514,1025.072987,122.987717,0.492104921,46.42499255,Good
Bus,Diesel,1.324045607,26,12.8183867,35.80170611,1003.800465,83.13757837,1.960443037,118.9813548,Unhealthy for Sensitive Groups
Bus,Diesel,0.894753493,18,10.9401493,84.15842221,966.8885806,262.2764312,1.639086791,112.901642,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,1.291103396,22,-5.204530872,26.37036856,972.1033202,473.5324385,0.768256774,75.31430853,Moderate
Car,Electric,4.351635222,18,36.32558732,55.97760637,966.0079367,483.9736281,0.868971029,86.04256613,Moderate
