Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Temperature,Humidity,Air Pressure,CO2 Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level,NOx_AQI,SO2_AQI,PM2.5_AQI,AQI_Category,AQI_Category_pm,AQI_Category_SO2
Car,Petrol,0.836151079,2,7.603505523,44.92657341,980.6685381,199.2142762,1.001220793,0.173445296,0.038115708,0.07251211,Medium,1251.525991,90.6401375,289.0754933,Hazardous,Very Unhealthy,Moderate
Car,Electric,3.455885973,14,10.32964302,77.18805811,1001.457933,228.3878595,1.065639112,0.151469417,0.036717435,0.035989737,Medium,1332.04889,44.98717125,252.4490283,Hazardous,Very Unhealthy,Good
Motorcycle,Diesel,2.970537216,22,35.30493012,49.61696995,1002.04041,109.1720604,1.596050438,0.087274889,0.049796698,0.087912751,Low,1995.063048,109.8909388,145.4581483,Hazardous,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
Bus,Electric,1.954960614,18,27.62836473,26.66446179,992.8338851,340.0069242,1.360957736,0.133554424,0.069712156,0.020425697,High,1701.19717,25.53212125,222.5907067,Hazardous,Very Unhealthy,Good
Truck,Electric,1.42329991,12,-8.857211525,99.55369337,962.1415319,272.8922804,0.985336643,0.198470525,0.094765634,0.043599181,Medium,1231.670804,54.49897625,330.7842083,Hazardous,Hazardous,Moderate
Car,Diesel,2.555598891,4,30.60443789,62.02253929,985.3942092,488.3721886,0.716239062,0.068425046,0.023384175,0.076563508,High,895.2988275,95.704385,114.0417433,Hazardous,Unhealthy for Sensitive Groups,Moderate
Bus,Petrol,5.70313046,25,39.49719622,64.51495567,971.5189746,364.2484172,0.103816235,0.095582815,0.032731792,0.097255642,High,129.7702938,121.5695525,159.3046917,Unhealthy for Sensitive Groups,Unhealthy,Unhealthy for Sensitive Groups
Motorcycle,Petrol,2.480655247,21,36.98838707,64.65819178,1039.985719,391.5463449,1.680879327,0.038218448,0.098682056,0.044005923,High,2101.099159,55.00740375,63.69741333,Hazardous,Moderate,Moderate
Truck,Electric,3.497711233,5,31.79779497,88.33590661,1015.537508,139.5880518,0.607272254,0.175560174,0.065542007,0.076718861,Low,759.0903175,95.89857625,292.60029,Hazardous,Very Unhealthy,Moderate
Motorcycle,Hybrid,4.455698586,13,21.45868737,18.38720057,978.7814184,370.7471524,0.505115296,0.115047436,0.010865835,0.072283902,High,631.39412,90.3548775,191.7457267,Hazardous,Unhealthy,Moderate
Motorcycle,Diesel,2.690873932,3,3.909606108,5.915150517,1006.573262,300.8275257,1.495741555,0.029366054,0.090517267,0.094315146,High,1869.676944,117.8939325,48.94342333,Hazardous,Good,Unhealthy for Sensitive Groups
Motorcycle,Electric,5.85326683,21,22.72153057,38.67005118,1035.320752,231.7247638,0.236133672,0.123537154,0.035389669,0.055099935,Medium,295.16709,68.87491875,205.8952567,Very Unhealthy,Very Unhealthy,Moderate
Car,Diesel,5.804725934,18,24.77962354,56.49051805,1043.443449,402.196744,0.598975321,0.098909087,0.059503511,0.063099612,High,748.7191513,78.874515,164.8484783,Hazardous,Unhealthy,Moderate
Motorcycle,Diesel,2.109267938,22,4.077908052,28.57096212,957.5035563,490.3463189,0.926610932,0.06840256,0.043050742,0.024596225,High,1158.263665,30.74528125,114.0042667,Hazardous,Unhealthy for Sensitive Groups,Good
Motorcycle,Petrol,3.385692231,6,2.76648122,68.92070045,1028.69085,92.6517151,0.939007237,0.013551315,0.025686087,0.033993962,Low,1173.759046,42.4924525,22.585525,Hazardous,Good,Good
Motorcycle,Hybrid,2.364567211,3,9.846192955,7.391597894,1046.630809,405.0002635,0.39991093,0.051106925,0.064179398,0.066964626,High,499.8886625,83.7057825,85.17820833,Hazardous,Moderate,Moderate
Motorcycle,Hybrid,2.281170571,1,22.05734845,79.07094711,996.7245802,463.7657842,0.176229638,0.049134479,0.02934668,0.060406464,High,220.2870475,75.50808,81.89079833,Very Unhealthy,Moderate,Moderate
Truck,Electric,0.991812126,26,4.653113464,71.80860197,1049.553401,191.8336584,0.994014317,0.145921412,0.030522108,0.050108183,Medium,1242.517896,62.63522875,243.2023533,Hazardous,Very Unhealthy,Moderate
Truck,Petrol,3.969734537,6,17.78332611,21.39447872,1045.707799,213.3599584,0.779181774,0.05925478,0.082242328,0.073047631,Medium,973.9772175,91.30953875,98.75796667,Hazardous,Moderate,Moderate
Car,Diesel,3.413930921,2,34.96187009,29.84542386,1015.689135,407.6474686,0.641213759,0.195933134,0.067881451,0.032044634,High,801.5171988,40.0557925,326.5552233,Hazardous,Hazardous,Good
Car,Electric,1.067689506,14,4.755016244,80.70020448,1034.76114,479.139068,0.614194839,0.044968571,0.092656319,0.072930149,High,767.7435488,91.16268625,74.94761833,Hazardous,Moderate,Moderate
Truck,Diesel,2.248961614,0,38.29868681,77.3337843,979.6563118,472.5143083,1.057935914,0.179683627,0.049418399,0.026909115,High,1322.419893,33.63639375,299.4727117,Hazardous,Very Unhealthy,Good
Bus,Electric,5.522982607,1,13.66739893,81.37661573,1041.746365,75.03190254,0.141164197,0.079402311,0.055451872,0.054525269,Low,176.4552463,68.15658625,132.337185,Unhealthy,Unhealthy for Sensitive Groups,Moderate
Truck,Diesel,2.045721831,9,-4.954583118,32.22428449,1009.188911,442.142697,0.301556391,0.199887079,0.016246536,0.020214224,High,376.9454888,25.26778,333.1451317,Hazardous,Hazardous,Good
Motorcycle,Electric,1.553453335,15,-7.248030314,96.95711835,1000.966559,313.904077,0.717887761,0.162717907,0.042382835,0.056549077,High,897.3597013,70.68634625,271.1965117,Hazardous,Very Unhealthy,Moderate
Truck,Diesel,3.345154353,24,6.933725715,71.53382294,1033.566176,239.5069588,1.011647427,0.124767279,0.014388452,0.083920829,Medium,1264.559284,104.9010363,207.945465,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Truck,Electric,5.925382361,27,2.937947836,6.52007874,1038.949438,430.4903522,1.418271842,0.16781984,0.041508977,0.053532396,High,1772.839803,66.915495,279.6997333,Hazardous,Very Unhealthy,Moderate
Bus,Hybrid,2.058687412,14,32.18566636,47.7734854,1020.124907,410.1951459,0.656903257,0.180385178,0.046784849,0.039513949,High,821.1290713,49.39243625,300.6419633,Hazardous,Hazardous,Good
Bus,Petrol,4.295104847,23,26.88192107,66.45470455,952.5036283,279.2068802,1.367385374,0.199541618,0.025574728,0.02241557,Medium,1709.231718,28.0194625,332.5693633,Hazardous,Hazardous,Good
Car,Electric,4.760422,14,34.22731434,16.86501923,1009.720614,234.8242072,0.835585102,0.042337908,0.086957794,0.042294846,Medium,1044.481378,52.8685575,70.56318,Hazardous,Moderate,Moderate
Bus,Diesel,2.035715229,13,19.46267491,90.17689267,1032.16559,262.6129627,1.571968953,0.121101571,0.040306441,0.087115315,Medium,1964.961191,108.8941438,201.8359517,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Car,Electric,4.586725013,21,11.77286238,75.41087012,1004.526934,193.2605807,1.013175792,0.083498043,0.014926779,0.04519991,Medium,1266.46974,56.4998875,139.163405,Hazardous,Unhealthy for Sensitive Groups,Moderate
Car,Electric,2.71247229,13,3.528396404,8.143176773,1043.485864,356.2342497,1.128641731,0.083236801,0.045133953,0.026640488,High,1410.802164,33.30061,138.7280017,Hazardous,Unhealthy for Sensitive Groups,Good
Car,Hybrid,4.087990319,5,19.15544172,91.31981082,1039.731739,451.415102,0.926633566,0.13014085,0.05932339,0.089962623,High,1158.291958,112.4532788,216.9014167,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Bus,Hybrid,4.094354496,13,20.90123891,40.43696801,1002.967625,162.7250174,0.352496242,0.10579037,0.053023338,0.093522405,Medium,440.6203025,116.9030063,176.3172833,Hazardous,Unhealthy,Unhealthy for Sensitive Groups
Car,Hybrid,3.586028357,16,9.647378187,45.24694776,990.3830793,421.4785178,0.425217531,0.164001085,0.060704127,0.095857933,High,531.5219138,119.8224163,273.3351417,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Truck,Electric,1.269506804,17,36.82977109,78.31081604,955.5076451,212.3349422,0.860939691,0.072373104,0.089428037,0.056687379,Medium,1076.174614,70.85922375,120.62184,Hazardous,Unhealthy for Sensitive Groups,Moderate
Car,Diesel,5.143572977,19,21.99772942,64.39976834,1013.259774,109.3229945,0.287757083,0.11069957,0.012640157,0.060598887,Low,359.6963538,75.74860875,184.4992833,Hazardous,Unhealthy,Moderate
Car,Hybrid,2.468056338,18,31.87406003,43.75286952,976.5964705,68.22276943,0.366363798,0.193458847,0.081032004,0.037317442,Low,457.9547475,46.6468025,322.4314117,Hazardous,Hazardous,Good
Truck,Electric,1.769896254,29,21.01953737,25.96246577,1016.845231,265.7126912,1.285096708,0.027198016,0.043829966,0.040318247,Medium,1606.370885,50.39780875,45.33002667,Hazardous,Good,Moderate
Car,Electric,1.012030736,16,5.826839267,51.6895732,1029.876124,305.7410914,1.30315921,0.061016548,0.044558521,0.056372468,High,1628.949013,70.465585,101.6942467,Hazardous,Unhealthy for Sensitive Groups,Moderate
Car,Hybrid,3.872643305,15,26.83095789,57.91797474,990.8693511,52.71512512,0.34212938,0.029314219,0.063120584,0.024558481,Low,427.661725,30.69810125,48.85703167,Hazardous,Good,Good
Bus,Diesel,4.323334682,7,1.512726544,63.09323477,951.5584738,343.6820139,1.722255116,0.021916702,0.063421743,0.096607235,High,2152.818895,120.7590438,36.52783667,Hazardous,Good,Unhealthy for Sensitive Groups
Car,Diesel,0.88625671,6,19.83046825,60.50632496,1036.525343,283.338252,1.727778638,0.013164356,0.019510411,0.071654251,Medium,2159.723298,89.56781375,21.94059333,Hazardous,Good,Moderate
Motorcycle,Electric,3.462883903,19,10.11831715,61.73034963,1004.900711,498.8372231,0.821485802,0.079444318,0.067049291,0.014200929,High,1026.857253,17.75116125,132.4071967,Hazardous,Unhealthy for Sensitive Groups,Good
Car,Electric,1.977778031,27,-2.50575656,47.5737595,981.4791438,97.03201942,1.046126309,0.171222965,0.025784624,0.033242577,Low,1307.657886,41.55322125,285.3716083,Hazardous,Very Unhealthy,Good
Truck,Hybrid,4.15489851,11,10.66202878,56.1887839,1013.379605,367.2585903,1.622937114,0.055918713,0.036545633,0.037013166,High,2028.671393,46.2664575,93.197855,Hazardous,Moderate,Good
Motorcycle,Diesel,1.706705431,8,5.514041473,28.86381847,1017.439413,147.6644336,1.549143378,0.071640018,0.053520708,0.010925841,Low,1936.429223,13.65730125,119.40003,Hazardous,Unhealthy for Sensitive Groups,Good
Motorcycle,Hybrid,4.392876238,26,-4.388895915,15.83749153,964.7466707,142.8539414,0.7892213,0.172703062,0.070059768,0.098585632,Low,986.526625,123.23204,287.8384367,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Bus,Hybrid,2.811023801,13,31.19141143,60.69356859,1014.640153,58.42353905,0.702485311,0.038500223,0.078147458,0.035173768,Low,878.1066388,43.96721,64.16703833,Hazardous,Moderate,Good
Car,Diesel,5.670995941,19,14.92912782,4.699869188,978.6686981,52.94464534,1.362250243,0.054999833,0.074717154,0.014646833,Low,1702.812804,18.30854125,91.66638833,Hazardous,Moderate,Good
Truck,Hybrid,1.51510891,0,7.317813614,6.520696355,1030.36248,133.9802167,0.790687478,0.145261586,0.056823658,0.088854753,Low,988.3593475,111.0684413,242.1026433,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Bus,Petrol,2.573545025,9,15.24821249,24.73159962,1044.151058,128.9760962,1.4099568,0.150797531,0.025316973,0.019944243,Low,1762.446,24.93030375,251.3292183,Hazardous,Very Unhealthy,Good
Truck,Hybrid,1.39006231,16,27.72915588,19.43270125,960.2667368,50.19682581,0.346289174,0.078151226,0.070915245,0.051021216,Low,432.8614675,63.77652,130.2520433,Hazardous,Unhealthy for Sensitive Groups,Moderate
Motorcycle,Diesel,5.608406815,16,-9.085230339,37.41131314,1041.73578,372.7170696,1.376874112,0.011994659,0.097894292,0.042817114,High,1721.09264,53.5213925,19.99109833,Hazardous,Good,Moderate
Truck,Petrol,5.362164638,16,17.33758803,37.12888128,1040.344598,276.6530875,1.591777541,0.082490105,0.083472824,0.017019199,Medium,1989.721926,21.27399875,137.4835083,Hazardous,Unhealthy for Sensitive Groups,Good
Car,Hybrid,2.141296464,3,13.95753916,11.68554557,984.2907618,228.2654653,1.818749214,0.145940215,0.048787008,0.012932192,Medium,2273.436518,16.16524,243.2336917,Hazardous,Very Unhealthy,Good
Bus,Electric,4.231917039,16,34.65350958,24.65030095,952.8835516,96.70743403,0.966747613,0.145811727,0.051332927,0.034195619,Low,1208.434516,42.74452375,243.019545,Hazardous,Very Unhealthy,Good
Car,Diesel,5.049555441,17,17.79858294,0.456916962,1016.322539,200.2541953,1.164577708,0.089762476,0.095892707,0.042375443,Medium,1455.722135,52.96930375,149.6041267,Hazardous,Unhealthy for Sensitive Groups,Moderate
Car,Diesel,3.68704422,19,-3.133857873,35.09638102,984.4711177,261.7652499,0.648929508,0.076267107,0.016098622,0.077192502,Medium,811.161885,96.4906275,127.111845,Hazardous,Unhealthy for Sensitive Groups,Moderate
Car,Petrol,3.554183007,22,9.434160764,79.64351776,969.1647496,499.1215328,0.385938939,0.143392695,0.063362944,0.075185154,High,482.4236738,93.9814425,238.987825,Hazardous,Very Unhealthy,Moderate
Bus,Petrol,2.057631913,1,21.0534686,26.61599885,960.8564456,279.7697909,0.428908604,0.190300826,0.022690758,0.051788786,Medium,536.135755,64.7359825,317.1680433,Hazardous,Hazardous,Moderate
Car,Petrol,1.284134393,7,-7.703309647,64.3348146,969.6026362,58.77877259,1.704689686,0.160630574,0.016784498,0.028918462,Low,2130.862108,36.1480775,267.7176233,Hazardous,Very Unhealthy,Good
Car,Petrol,5.465521941,12,34.23245487,9.825517877,973.7466832,143.4837053,1.128801149,0.053561366,0.035594163,0.085794066,Low,1411.001436,107.2425825,89.26894333,Hazardous,Moderate,Unhealthy for Sensitive Groups
Car,Diesel,5.482173897,22,-6.610882964,1.228467176,1029.582552,209.5347523,0.814989209,0.192902202,0.030650722,0.068432329,Medium,1018.736511,85.54041125,321.50367,Hazardous,Hazardous,Moderate
Truck,Diesel,4.092127578,24,-8.470443608,49.8396522,1028.381945,255.1669163,1.741504931,0.12584478,0.01409766,0.041394112,Medium,2176.881164,51.74264,209.7413,Hazardous,Very Unhealthy,Moderate
Motorcycle,Petrol,2.562954913,29,-9.899221295,46.14840762,999.4414206,353.4259214,0.316219883,0.031362614,0.086770173,0.088380028,High,395.2748538,110.475035,52.27102333,Hazardous,Moderate,Unhealthy for Sensitive Groups
Car,Petrol,2.615889788,21,24.18722458,19.15191984,1005.33253,315.7668259,1.229040178,0.07399973,0.085168949,0.0836283,High,1536.300223,104.535375,123.3328833,Hazardous,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
Motorcycle,Electric,4.57496953,19,12.79600436,28.65849564,1041.78165,279.1692501,1.602427026,0.147575233,0.071267428,0.010053941,Medium,2003.033783,12.56742625,245.9587217,Hazardous,Very Unhealthy,Good
Motorcycle,Electric,5.464973352,21,-4.859115289,3.067140693,1040.804019,427.0524715,0.337343606,0.175262413,0.07915345,0.088202808,High,421.6795075,110.25351,292.1040217,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Bus,Petrol,5.412849406,14,32.81042613,79.77998766,1032.86738,138.3120674,0.32904093,0.110603532,0.015990134,0.057646881,Low,411.3011625,72.05860125,184.33922,Hazardous,Unhealthy,Moderate
Car,Hybrid,4.855352838,19,0.136013705,30.12826963,987.4273795,85.04576062,0.163410419,0.03616938,0.034548447,0.093197348,Low,204.2630238,116.496685,60.2823,Very Unhealthy,Moderate,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,4.13856456,22,6.316207949,21.94564194,986.6552398,427.1920397,1.889722991,0.033474856,0.063249224,0.079364443,High,2362.153739,99.20555375,55.79142667,Hazardous,Moderate,Moderate
Bus,Diesel,1.237527818,8,-1.113926308,80.46577011,1038.788265,257.9739046,1.415144524,0.071930968,0.090290077,0.023167285,Medium,1768.930655,28.95910625,119.8849467,Hazardous,Unhealthy for Sensitive Groups,Good
Motorcycle,Diesel,1.640469313,2,36.33781489,3.927369977,1042.651357,299.0094113,0.235735944,0.017125906,0.073620029,0.040704094,Medium,294.66993,50.8801175,28.54317667,Very Unhealthy,Good,Moderate
Bus,Hybrid,5.47248178,2,27.90333916,28.45258171,1029.845465,426.8230498,1.375389869,0.089525793,0.011603379,0.038052816,High,1719.237336,47.56602,149.209655,Hazardous,Unhealthy for Sensitive Groups,Good
Car,Petrol,3.95343111,1,26.19766983,26.27524619,1025.713601,475.6164008,0.676862611,0.15765485,0.03151928,0.073263202,High,846.0782638,91.5790025,262.7580833,Hazardous,Very Unhealthy,Moderate
Bus,Diesel,0.847824668,0,-7.800198496,26.29726145,1005.816401,298.4003218,0.307733387,0.097593871,0.046404142,0.058466885,Medium,384.6667338,73.08360625,162.6564517,Hazardous,Unhealthy,Moderate
Bus,Diesel,1.327652023,13,16.13508521,1.149575915,983.8334901,415.515441,1.985218016,0.167764694,0.065964774,0.034344601,High,2481.52252,42.93075125,279.6078233,Hazardous,Very Unhealthy,Good
Motorcycle,Petrol,4.250209199,16,18.77262184,93.4671719,974.0632568,295.1524275,0.441777739,0.134885894,0.069826911,0.078542028,Medium,552.2221738,98.177535,224.8098233,Hazardous,Very Unhealthy,Moderate
Truck,Electric,0.826320236,12,9.126042004,86.4145199,964.0338302,64.99571859,1.617226025,0.046729492,0.064986741,0.068852574,Low,2021.532531,86.0657175,77.88248667,Hazardous,Moderate,Moderate
Car,Electric,1.636201867,18,6.087812515,41.44930569,1022.820179,480.1363505,1.774667479,0.050737512,0.016373236,0.081384441,High,2218.334349,101.7305513,84.56252,Hazardous,Moderate,Unhealthy for Sensitive Groups
Car,Electric,3.653415705,29,32.59714301,44.54349353,1027.697882,417.9951978,1.107622929,0.076436652,0.078205921,0.077233107,High,1384.528661,96.54138375,127.39442,Hazardous,Unhealthy for Sensitive Groups,Moderate
Bus,Hybrid,4.397855028,22,-8.849170432,52.41542452,985.8645184,389.0399845,1.954405428,0.112228883,0.070307987,0.065222638,High,2443.006785,81.5282975,187.0481383,Hazardous,Unhealthy,Moderate
Motorcycle,Diesel,4.190198549,14,21.26774241,47.83158727,950.6041191,248.8215826,0.327747795,0.138871959,0.02920418,0.024943312,Medium,409.6847438,31.17914,231.453265,Hazardous,Very Unhealthy,Good
Truck,Petrol,1.966200409,26,9.712345698,77.91336913,1043.859628,474.1452996,1.925652461,0.042885399,0.054668344,0.027514615,High,2407.065576,34.39326875,71.475665,Hazardous,Moderate,Good
Bus,Electric,4.503331951,24,23.29753406,48.84199287,993.7089322,270.4308792,0.234252289,0.039122116,0.03305389,0.080859096,Medium,292.8153613,101.07387,65.20352667,Very Unhealthy,Moderate,Unhealthy for Sensitive Groups
Bus,Electric,2.033695255,13,-0.10412271,18.88246705,1047.459105,374.3540024,1.006945884,0.012352159,0.071790762,0.087051173,High,1258.682355,108.8139663,20.58693167,Hazardous,Good,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,2.49207843,1,1.932967731,11.69718868,1017.735957,95.26663045,1.724551307,0.031442072,0.029432875,0.055199606,Low,2155.689134,68.9995075,52.40345333,Hazardous,Moderate,Moderate
Car,Hybrid,4.681755307,6,19.34269033,91.82714333,962.4013496,148.4874383,1.151064049,0.152848537,0.011814479,0.098843301,Low,1438.830061,123.5541263,254.7475617,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Bus,Petrol,4.178091075,16,38.99692731,4.838265919,982.6952208,240.8924771,1.208574079,0.020521736,0.048853079,0.036569234,Medium,1510.717599,45.7115425,34.20289333,Hazardous,Good,Good
Truck,Diesel,5.215961735,17,38.73417915,89.75605434,1015.705021,311.5840955,0.405870154,0.125097624,0.013871813,0.075851971,High,507.3376925,94.81496375,208.49604,Hazardous,Very Unhealthy,Moderate
Bus,Petrol,4.21958704,5,2.449049191,69.04791922,1014.925281,412.4995876,1.970260527,0.124166767,0.0138889,0.070274181,High,2462.825659,87.84272625,206.9446117,Hazardous,Very Unhealthy,Moderate
Motorcycle,Electric,3.755204737,26,-4.882448484,40.47046861,973.1985426,158.3923503,0.539137219,0.198584199,0.027202778,0.077182972,Medium,673.9215238,96.478715,330.973665,Hazardous,Hazardous,Moderate
